model,window,dataset,split,aggregation,subset,score,value,se,n_pairs,n_ties,p_value,q_value
exp136-proj_v30,128,complex_traits,train,per_subset,missense_variant,embed_minus_dot_mean_last,0.45614035087719296,0.06597132965516611,57,0,0.7864785717483724,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,missense_variant,embed_minus_dot_mean_middle,0.5087719298245614,0.0662164252225103,57,0,0.5,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,missense_variant,embed_minus_dot_varpos_last,0.45614035087719296,0.06597132965516611,57,0,0.7864785717483724,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,missense_variant,embed_minus_dot_varpos_middle,0.5614035087719298,0.06572532011099606,57,0,0.21352142825162762,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,missense_variant,llr,0.49122807017543857,0.0662164252225103,57,0,0.6043167861104097,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,missense_variant,logp_ref,0.5087719298245614,0.0662164252225103,57,0,0.5,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,missense_variant,minus_entropy,0.5263157894736842,0.06613482762500456,57,0,0.3956832138895903,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,missense_variant,minus_llr,0.5087719298245614,0.0662164252225103,57,0,0.5,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,missense_variant,minus_logp_alt,0.49122807017543857,0.0662164252225103,57,0,0.6043167861104097,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,abs_llr,0.5833333333333334,0.14231876063832777,12,0,0.38720703125,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,embed_cosine_flat_last,0.3333333333333333,0.13608276348795434,12,0,0.927001953125,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,embed_cosine_flat_middle,0.4166666666666667,0.14231876063832774,12,0,0.80615234375,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,embed_cosine_lastpos_last,0.6666666666666666,0.13608276348795434,12,0,0.19384765625,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,embed_cosine_lastpos_middle,0.3333333333333333,0.13608276348795434,12,0,0.927001953125,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,embed_cosine_mean_last,0.5,0.14433756729740643,12,0,0.61279296875,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,embed_cosine_mean_middle,0.5,0.14433756729740643,12,0,0.61279296875,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,embed_cosine_varpos_last,0.5,0.14433756729740643,12,0,0.61279296875,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,embed_cosine_varpos_middle,0.3333333333333333,0.13608276348795434,12,0,0.927001953125,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,embed_l2_flat_last,0.3333333333333333,0.13608276348795434,12,0,0.927001953125,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,embed_l2_flat_middle,0.4166666666666667,0.14231876063832774,12,0,0.80615234375,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,embed_l2_lastpos_last,0.6666666666666666,0.13608276348795434,12,0,0.19384765625,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,embed_l2_lastpos_middle,0.3333333333333333,0.13608276348795434,12,0,0.927001953125,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,embed_l2_mean_last,0.5,0.14433756729740643,12,0,0.61279296875,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,embed_l2_mean_middle,0.3333333333333333,0.13608276348795434,12,0,0.927001953125,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,embed_l2_varpos_last,0.4166666666666667,0.14231876063832774,12,0,0.80615234375,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,embed_l2_varpos_middle,0.3333333333333333,0.13608276348795434,12,0,0.927001953125,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,embed_minus_dot_flat_last,0.5,0.14433756729740643,12,0,0.61279296875,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,embed_minus_dot_flat_middle,0.5,0.14433756729740643,12,0,0.61279296875,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,embed_minus_dot_lastpos_last,0.5833333333333334,0.14231876063832777,12,0,0.38720703125,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,embed_minus_dot_lastpos_middle,0.5833333333333334,0.14231876063832777,12,0,0.38720703125,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,embed_minus_dot_mean_last,0.5,0.14433756729740643,12,0,0.61279296875,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,embed_minus_dot_mean_middle,0.5,0.14433756729740643,12,0,0.61279296875,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,embed_minus_dot_varpos_last,0.4166666666666667,0.14231876063832774,12,0,0.80615234375,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,embed_minus_dot_varpos_middle,0.4166666666666667,0.14231876063832774,12,0,0.80615234375,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,llr,0.4166666666666667,0.14231876063832774,12,0,0.80615234375,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,logp_ref,0.4166666666666667,0.14231876063832774,12,0,0.80615234375,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,minus_entropy,0.5833333333333334,0.14231876063832777,12,0,0.38720703125,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,minus_llr,0.5833333333333334,0.14231876063832777,12,0,0.38720703125,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,non_coding_transcript_exon_variant,minus_logp_alt,0.6666666666666666,0.13608276348795434,12,0,0.19384765625,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,abs_llr,0.0,0.0,1,0,1.0,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,embed_cosine_flat_last,0.0,0.0,1,0,1.0,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,embed_cosine_flat_middle,0.0,0.0,1,0,1.0,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,embed_cosine_lastpos_last,0.0,0.0,1,0,1.0,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,embed_cosine_lastpos_middle,0.0,0.0,1,0,1.0,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,embed_cosine_mean_last,0.0,0.0,1,0,1.0,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,embed_cosine_mean_middle,0.0,0.0,1,0,1.0,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,embed_cosine_varpos_last,0.0,0.0,1,0,1.0,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,embed_cosine_varpos_middle,0.0,0.0,1,0,1.0,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,embed_l2_flat_last,0.0,0.0,1,0,1.0,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,embed_l2_flat_middle,0.0,0.0,1,0,1.0,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,embed_l2_lastpos_last,0.0,0.0,1,0,1.0,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,embed_l2_lastpos_middle,1.0,0.0,1,0,0.5,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,embed_l2_mean_last,0.0,0.0,1,0,1.0,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,embed_l2_mean_middle,1.0,0.0,1,0,0.5,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,embed_l2_varpos_last,0.0,0.0,1,0,1.0,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,embed_l2_varpos_middle,1.0,0.0,1,0,0.5,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,embed_minus_dot_flat_last,0.0,0.0,1,0,1.0,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,embed_minus_dot_flat_middle,0.0,0.0,1,0,1.0,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,embed_minus_dot_lastpos_last,0.0,0.0,1,0,1.0,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,embed_minus_dot_lastpos_middle,0.0,0.0,1,0,1.0,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,embed_minus_dot_mean_last,0.0,0.0,1,0,1.0,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,embed_minus_dot_mean_middle,0.0,0.0,1,0,1.0,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,embed_minus_dot_varpos_last,0.0,0.0,1,0,1.0,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,embed_minus_dot_varpos_middle,0.0,0.0,1,0,1.0,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,llr,1.0,0.0,1,0,0.5,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,logp_ref,1.0,0.0,1,0,0.5,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,minus_entropy,1.0,0.0,1,0,0.5,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,minus_llr,0.0,0.0,1,0,1.0,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,splicing,minus_logp_alt,0.0,0.0,1,0,1.0,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,abs_llr,0.6666666666666666,0.19245008972987526,6,0,0.34375,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,embed_cosine_flat_last,0.5,0.2041241452319315,6,0,0.65625,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,embed_cosine_flat_middle,0.3333333333333333,0.19245008972987526,6,0,0.890625,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,embed_cosine_lastpos_last,0.5,0.2041241452319315,6,0,0.65625,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,embed_cosine_lastpos_middle,0.3333333333333333,0.19245008972987526,6,0,0.890625,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,embed_cosine_mean_last,0.6666666666666666,0.19245008972987526,6,0,0.34375,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,embed_cosine_mean_middle,0.6666666666666666,0.19245008972987526,6,0,0.34375,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,embed_cosine_varpos_last,0.3333333333333333,0.19245008972987526,6,0,0.890625,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,embed_cosine_varpos_middle,0.5,0.2041241452319315,6,0,0.65625,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,embed_l2_flat_last,0.5,0.2041241452319315,6,0,0.65625,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,embed_l2_flat_middle,0.3333333333333333,0.19245008972987526,6,0,0.890625,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,embed_l2_lastpos_last,0.5,0.2041241452319315,6,0,0.65625,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,embed_l2_lastpos_middle,0.3333333333333333,0.19245008972987526,6,0,0.890625,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,embed_l2_mean_last,0.6666666666666666,0.19245008972987526,6,0,0.34375,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,embed_l2_mean_middle,0.5,0.2041241452319315,6,0,0.65625,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,embed_l2_varpos_last,0.3333333333333333,0.19245008972987526,6,0,0.890625,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,embed_l2_varpos_middle,0.5,0.2041241452319315,6,0,0.65625,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,embed_minus_dot_flat_last,0.6666666666666666,0.19245008972987526,6,0,0.34375,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,embed_minus_dot_flat_middle,0.3333333333333333,0.19245008972987526,6,0,0.890625,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,embed_minus_dot_lastpos_last,0.3333333333333333,0.19245008972987526,6,0,0.890625,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,embed_minus_dot_lastpos_middle,0.3333333333333333,0.19245008972987526,6,0,0.890625,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,embed_minus_dot_mean_last,0.8333333333333334,0.15214515486254612,6,0,0.109375,0.9264705882352942
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,embed_minus_dot_mean_middle,0.6666666666666666,0.19245008972987526,6,0,0.34375,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,embed_minus_dot_varpos_last,0.3333333333333333,0.19245008972987526,6,0,0.890625,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,embed_minus_dot_varpos_middle,0.3333333333333333,0.19245008972987526,6,0,0.890625,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,llr,0.3333333333333333,0.19245008972987526,6,0,0.890625,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,logp_ref,0.6666666666666666,0.19245008972987526,6,0,0.34375,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,minus_entropy,0.6666666666666666,0.19245008972987526,6,0,0.34375,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,minus_llr,0.6666666666666666,0.19245008972987526,6,0,0.34375,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,synonymous_variant,minus_logp_alt,0.6666666666666666,0.19245008972987526,6,0,0.34375,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,tss_proximal,abs_llr,0.5172413793103449,0.09279245191499011,29,0,0.5,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,tss_proximal,embed_cosine_flat_last,0.6206896551724138,0.0901022421425571,29,0,0.132465448230505,0.9900938958254974
exp136-proj_v30,128,complex_traits,train,per_subset,tss_proximal,embed_cosine_flat_middle,0.6206896551724138,0.0901022421425571,29,0,0.132465448230505,0.9900938958254974
exp136-proj_v30,128,complex_traits,train,per_subset,tss_proximal,embed_cosine_lastpos_last,0.5862068965517241,0.09145723911072252,29,0,0.22912915982306004,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,tss_proximal,embed_cosine_lastpos_middle,0.5517241379310345,0.09234952598786016,29,0,0.355535551905632,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,tss_proximal,embed_cosine_mean_last,0.46551724137931033,0.09262660289606743,29,1,0.7142059057950974,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,tss_proximal,embed_cosine_mean_middle,0.5517241379310345,0.09234952598786016,29,0,0.355535551905632,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,tss_proximal,embed_cosine_varpos_last,0.5862068965517241,0.09145723911072252,29,0,0.22912915982306004,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,tss_proximal,embed_cosine_varpos_middle,0.5517241379310345,0.09234952598786016,29,0,0.355535551905632,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,tss_proximal,embed_l2_flat_last,0.6206896551724138,0.0901022421425571,29,0,0.132465448230505,0.9900938958254974
exp136-proj_v30,128,complex_traits,train,per_subset,tss_proximal,embed_l2_flat_middle,0.5862068965517241,0.09145723911072252,29,0,0.22912915982306004,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,tss_proximal,embed_l2_lastpos_last,0.5517241379310345,0.09234952598786016,29,0,0.355535551905632,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,tss_proximal,embed_l2_lastpos_middle,0.4827586206896552,0.09279245191499011,29,0,0.644464448094368,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,tss_proximal,embed_l2_mean_last,0.4827586206896552,0.09279245191499011,29,0,0.644464448094368,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,tss_proximal,embed_l2_mean_middle,0.5172413793103449,0.09279245191499011,29,0,0.5,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,tss_proximal,embed_l2_varpos_last,0.5862068965517241,0.09145723911072252,29,0,0.22912915982306004,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,tss_proximal,embed_l2_varpos_middle,0.5517241379310345,0.09234952598786016,29,0,0.355535551905632,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,tss_proximal,embed_minus_dot_flat_last,0.3793103448275862,0.0901022421425571,29,0,0.9319770261645317,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,tss_proximal,embed_minus_dot_flat_middle,0.5862068965517241,0.09145723911072252,29,0,0.22912915982306004,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,tss_proximal,embed_minus_dot_lastpos_last,0.4827586206896552,0.09279245191499011,29,0,0.644464448094368,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,tss_proximal,embed_minus_dot_lastpos_middle,0.5517241379310345,0.09234952598786016,29,0,0.355535551905632,1.0
exp136-proj_v30,128,complex_traits,train,per_subset,tss_proximal,embed_minus_dot_mean_last,0.4827586206896552,0.09279245191499011,29,0,0.644464448094368,1.0
